keyword,weight
get coffee,0.5251
oat latte,0.5245
watching kitchen,0.5239
baker,0.5229
ooh,0.5205
feedback duly,0.5193
outdoor seating,0.5191
muffin,0.5152
coffee chain,0.5147
cranberry flavor,0.5115
baked,0.5074
met standard,0.5036
hopefully,0.5031
tasty baked,0.5029
consistently,0.5027
great pastry,0.5019
latte ginger,0.5016
happy make,0.4971
tea selection,0.4945
kitchen staff,0.4943
milk strong,0.4895
simply,0.4892
vanilla latte,0.4884
extra two,0.4864
mocha,0.486
happy,0.4854
blar blar,0.4845
inhouse,0.4845
gem,0.4844
staff rude,0.4822
strong flavorful,0.4769
seating worst,0.4765
good matcha,0.4758
local coffee,0.4753
pastry highly,0.4752
restaurant profile,0.4733
hope grab,0.4731
one best,0.4727
grab extra,0.4701
cocktail fabulous,0.4693
tuned flavor,0.4684
community blar,0.4679
love banana,0.4677
evening espresso,0.4677
terrific,0.4666
man disappointed,0.4663
time thank,0.4657
pleasure reading,0.4611
every day,0.4611
cookie savory,0.4607
found food,0.4602
lacking pastry,0.4586
top pastry,0.4561
sunday brunch,0.4557
ordered vanilla,0.4552
go back,0.4543
restaurant food,0.4525
pastry however,0.451
vegan food,0.451
staple dogpatch,0.4504
chocolate chip,0.4477
citrus cranberry,0.4455
quick shot,0.4454
milk,0.4432
one coffee,0.4429
great latte,0.4417
cake equally,0.4337
fabulous food,0.4331
latte nice,0.4311
table safety,0.4303
apple citrus,0.4227
pastry cooky,0.4218
sunny park,0.4211
staff cute,0.4207
best brunch,0.4207
fantastic coffee,0.4183
sugar cookie,0.4173
rude impatient,0.4171
business coffee,0.4155
saturday sunday,0.4107
make restaurant,0.4091
dog,0.4082
grab latte,0.4075
love custom,0.4021
mediocre worth,0.3993
disappointed service,0.3931
sometimes drink,0.3825
espresso dared,0.3811
always friendly,0.3777
nice staff,0.3773
cortado saturday,0.3732
bad service,0.3696
food,0.3654
coffee last,0.3643
never disappointed,0.3639
good espresso,0.361
espresso day,0.3573
scone lemon,0.3545
latte visiting,0.3543
espresso ready,0.3533
chill saturday,0.3512
glad liked,0.3479
home taste,0.3471
