keyword,weight
offer free,0.345
correctly cup,0.3325
right next,0.3291
service terrible,0.3226
coffee little,0.319
cream,0.3132
shop girl,0.3061
get coffee,0.3049
poor poor,0.3039
restroom without,0.3035
expecting indoors,0.297
poor service,0.2932
rude talk,0.2808
employed rude,0.2782
service barista,0.2643
blue berry,0.2568
lot caramel,0.2562
caramel lot,0.2557
drop morning,0.2511
happy remake,0.2157
remake beverage,0.2136
blender stopped,0.2091
fresh food,0.1416
