keyword,weight
however latino,0.2408
latino,0.2395
extremely rude,0.2342
disrespectful even,0.2292
wallet cash,0.2121
new smoothie,0.2121
wallet car,0.21
cash buying,0.2062
use restroom,0.1957
open immediately,0.1565
rude condescending,0.1561
pineapple,0.1129
