keyword,weight
starbucks,29.4094
coffee,13.2531
restroom,9.9837
good,8.8269
bathroom,4.9498999999999995
good coffee,4.686
friendly staff,4.5571
place,4.5397
nice starbucks,3.3355
staff,3.2182
friendly,2.976
great,2.754
busy,2.4311000000000003
excellent,2.2595
always,2.1654
convenient,1.8956
restrooms,1.8813
good place,1.8759000000000001
crowded,1.8549
great starbucks,1.8355000000000001
spacious starbucks,1.7691
good starbucks,1.7490999999999999
lovely place,1.7141
starbucks restroom,1.6907
slowest,1.6897000000000002
service,1.6569
starbucks coffee,1.6383
regular starbucks,1.6192
unfortunately restroom,1.597
coffee boost,1.5627
lovely,1.5418
atmosphere,1.5223
coffee always,1.5173
perfect,1.5136
busy starbucks,1.4815
helpful staff,1.4470999999999998
coffee shop,1.4416
page http,1.4348
location,1.4322
service good,1.3998
clean,1.37
review appreciate,1.3648
nice,1.344
else,1.3382
dirty,1.323
thanks taking,1.3006
standard starbucks,1.2985
order,1.2931
friendly helpful,1.2894
good wifi,1.258
chocolate,1.2526
star,1.2442000000000002
hello thanks,1.2344
everywhere,1.2213
need,1.2118
thanks,1.1898
starbucks top,1.1893
appreciate look,1.174
drink wrong,1.1621000000000001
feedback thank,1.1142
never,1.1086
public restroom,1.0994
baristas,1.0634000000000001
grateful shared,1.0622
clerk kind,1.0182
great staff,1.0
excellent location,1.0
nice place,1.0
everywhere else,1.0
perfect need,1.0
perfect restroom,1.0
approx,1.0
well coffee,1.0
racism,1.0
convenient work,1.0
restroom service,1.0
starbucks starbucks,1.0
pleasant atmosphere,1.0
another starbucks,1.0
caf starbucks,1.0
crowded central,1.0
get coffee,0.9954999999999999
comfortable place,0.9855
quite comfortable,0.9852
nice spacious,0.9756
mm coffee,0.9692
comfortable,0.966
lousy starbucks,0.9596
great place,0.9547
pleasant,0.9526
excellent staff,0.9525
free sampling,0.951
fast efficient,0.9468
favorite starbucks,0.9438
restrooms levi,0.9427
add bathroom,0.9423
healthy snack,0.9392
excellent service,0.9375
starbucks beautiful,0.9346
starbucks accompanies,0.9263
good treatment,0.9257
warm inviting,0.9243
coffee latte,0.9185
lid full,0.9135
good warm,0.9122
noisy busy,0.9111
staff pleasnt,0.9053
away home,0.901
starbucks bathroom,0.8994
great take,0.8994
hello grateful,0.8934
bathroom mabye,0.8837
nice coffee,0.8837
normal starbucks,0.8829
basic starbucks,0.8805
busy dirty,0.8784
starbucks everywhere,0.8744
place hangout,0.8742
starbucks know,0.8738
warm,0.8685
cozy free,0.8667
grateful,0.864
tasty coffee,0.8633
take coffe,0.863
rest room,0.8548
noisy,0.8509
white girl,0.8506
coffe,0.8504
cup lid,0.8485
eat inside,0.8478
star rest,0.847
hangout,0.8465
tea latte,0.8459
mocking employee,0.8447
efficient,0.8429
dirty rude,0.8418
starbucks friendly,0.8387
care starbucks,0.8316
plenty seating,0.8312
consistently mediocre,0.8269
service friendly,0.8268
coffee hot,0.8265
always busy,0.8221
impersonal fast,0.8207
typical starbucks,0.8205
inviting predictable,0.8179
starbucks close,0.8129
need starbucks,0.8098
starbucks none,0.8066
need coffee,0.8058
excellent coffee,0.8024
unfortunately,0.8003
never disappointed,0.7996
buckd coffee,0.7992
laptop nice,0.7976
restroom though,0.7969
central,0.7964
free,0.7959
clean facility,0.7954
relaxed atmosphere,0.7952
bathroom electrical,0.7942
inviting,0.794
super clean,0.7931
staff distracted,0.7928
never cleaned,0.7921
place away,0.7915
every day,0.7913
starbucks clean,0.7906
pleasnt order,0.7894
star deduction,0.7884
deduction toilet,0.788
roast weekend,0.7864
mediocre service,0.785
use bathroom,0.7846
place restroom,0.7841
starbucks good,0.7834
service restroom,0.7822
many white,0.7806
slowest sb,0.7774
seating patio,0.7771
fast,0.7766
starbucks business,0.7745
place location,0.77
kind impersonal,0.7692
away,0.7692
mediocre,0.769
cup,0.7689
relaxed,0.7681
quality starbucks,0.7654
full,0.7643
home,0.7638
taking order,0.7607
work,0.7579
great location,0.7552
busy location,0.7539
busy store,0.7529
starbucks support,0.7499
crowded inconvinient,0.748
slowest service,0.7478
tables never,0.7469
toilet,0.7469
quite,0.7469
friendly baristas,0.7469
coffee cold,0.7436
helpful,0.7421
staff bathroom,0.7412
starbucks variety,0.741
plenty seat,0.7367
lid,0.7361
dirty tables,0.7323
break coit,0.7317
service mocking,0.7302
dark roast,0.7292
speak english,0.7287
coit tower,0.7277
really slow,0.7276
expresso always,0.7276
good staff,0.7252
bathroom reserved,0.7239
bathroom inside,0.7234
coffee tea,0.7213
one slowest,0.7209
sort place,0.7198
take,0.7195
option healthy,0.7192
starbucks able,0.7182
love much,0.7123
starbucks actually,0.7093
pitiful service,0.7091
recommended eat,0.7088
local coffee,0.7071
employee error,0.7071
reserved employee,0.7068
snack,0.7068
crazy busy,0.7065
outlet sucks,0.7061
english well,0.7054
staff rude,0.705
fabulous coffee,0.704
well starbucks,0.6992
coming every,0.6978
slow,0.6973
rest,0.697
roomy unlike,0.6957
chill monday,0.6926
location plenty,0.6912
wireless recharge,0.6902
white chocolate,0.6897
always need,0.6885
place break,0.6875
slowest store,0.6873
walking sad,0.6866
coffee chicken,0.6802
starbucks beverage,0.6802
clean well,0.6796
coffee regular,0.6786
starbucks service,0.6773
good customer,0.6769
cozy,0.6758
going starbucks,0.6757
levi building,0.6741
break,0.6732
order starbucks,0.6719
inside,0.6703
pleasnt,0.6695
sweating walking,0.6693
patio,0.6687
love option,0.6679
tea small,0.6671
baristas good,0.6624
large starbucks,0.662
always plenty,0.6609
cool location,0.6606
staff service,0.6563
mobile online,0.6514
tower,0.6503
starbucks experience,0.6483
starbucks pretty,0.6474
eat,0.647
coffee could,0.6462
serve coffee,0.6458
english,0.6458
white,0.6457
nice clean,0.6431
love,0.642
space coffee,0.6411
friendly relaxing,0.641
person taking,0.6378
quiet saturday,0.637
mocking,0.6366
restroom found,0.636
know going,0.6351
healthy,0.634
spacious recommended,0.6332
tea,0.6321
coffee sit,0.63
one person,0.6297
starbucks use,0.6286
done starbucks,0.6277
service great,0.627
distracted something,0.6269
